id,name,description,price,image,category,requiresPrescription,stock,salt,manufacturer,mrp,discount,isOTC
"prod_744","Voveran 250mg Batch 744","Voveran 250mg Batch 744 contains Paracetamol. Premium quality medicine.",328,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Paracetamol","Swastik Pharma Labs",393,23,false
"prod_745","Hifenac 40mg Batch 745","Hifenac 40mg Batch 745 contains Diclofenac. Premium quality medicine.",320,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Diclofenac","Swastik Pharma Labs",384,1,false
"prod_746","Calpol 40mg Batch 746","Calpol 40mg Batch 746 contains Sitagliptin. Premium quality medicine.",469,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Sitagliptin","Swastik Pharma Labs",562,1,true
"prod_747","Crocin 200mg Batch 747","Crocin 200mg Batch 747 contains Vildagliptin. Premium quality medicine.",183,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Vildagliptin","Swastik Pharma Labs",219,7,false
"prod_748","Crocin 500mg Batch 748","Crocin 500mg Batch 748 contains Metformin. Premium quality medicine.",197,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",236,21,true
"prod_749","Zyrtec 500mg Batch 749","Zyrtec 500mg Batch 749 contains Aceclofenac. Premium quality medicine.",668,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Aceclofenac","Swastik Pharma Labs",801,10,true
"prod_750","Zyrtec 250mg Batch 750","Zyrtec 250mg Batch 750 contains Dapagliflozin. Premium quality medicine.",402,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Dapagliflozin","Swastik Pharma Labs",482,12,true
"prod_751","Zyrtec 200mg Batch 751","Zyrtec 200mg Batch 751 contains Metformin. Premium quality medicine.",395,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Metformin","Swastik Pharma Labs",474,1,false
"prod_752","Voveran 250mg Batch 752","Voveran 250mg Batch 752 contains Vildagliptin. Premium quality medicine.",143,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Vildagliptin","Swastik Pharma Labs",171,12,true
"prod_753","Cetzine 20mg Batch 753","Cetzine 20mg Batch 753 contains Diclofenac. Premium quality medicine.",303,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Diclofenac","Swastik Pharma Labs",363,18,false
"prod_754","Hifenac 500mg Batch 754","Hifenac 500mg Batch 754 contains Cetirizine. Premium quality medicine.",274,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cetirizine","Swastik Pharma Labs",328,22,false
"prod_755","Pantocid 400mg Batch 755","Pantocid 400mg Batch 755 contains Dapagliflozin. Premium quality medicine.",375,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Dapagliflozin","Swastik Pharma Labs",450,5,false
"prod_756","Pan 650mg Batch 756","Pan 650mg Batch 756 contains Cetirizine. Premium quality medicine.",428,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cetirizine","Swastik Pharma Labs",513,0,false
"prod_757","Dynapar 200mg Batch 757","Dynapar 200mg Batch 757 contains Dapagliflozin. Premium quality medicine.",49,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Dapagliflozin","Swastik Pharma Labs",58,10,true
"prod_758","Brufen 200mg Batch 758","Brufen 200mg Batch 758 contains Cetirizine. Premium quality medicine.",570,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cetirizine","Swastik Pharma Labs",684,8,false
"prod_759","Calpol 250mg Batch 759","Calpol 250mg Batch 759 contains Diclofenac. Premium quality medicine.",319,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",382,21,true
"prod_760","Hifenac 500mg Batch 760","Hifenac 500mg Batch 760 contains Pantoprazole. Premium quality medicine.",317,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Pantoprazole","Swastik Pharma Labs",380,19,true
"prod_761","Acenac 200mg Batch 761","Acenac 200mg Batch 761 contains Ibuprofen. Premium quality medicine.",283,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Ibuprofen","Swastik Pharma Labs",339,3,true
"prod_762","Cetzine 10mg Batch 762","Cetzine 10mg Batch 762 contains Glimepiride. Premium quality medicine.",320,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Glimepiride","Swastik Pharma Labs",384,23,false
"prod_763","Zerodol 10mg Batch 763","Zerodol 10mg Batch 763 contains Dapagliflozin. Premium quality medicine.",164,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Dapagliflozin","Swastik Pharma Labs",196,3,true
"prod_764","Crocin 500mg Batch 764","Crocin 500mg Batch 764 contains Cefixime. Premium quality medicine.",125,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",150,5,true
"prod_765","Calpol 20mg Batch 765","Calpol 20mg Batch 765 contains Pantoprazole. Premium quality medicine.",156,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Pantoprazole","Swastik Pharma Labs",187,1,false
"prod_766","Zyrtec 250mg Batch 766","Zyrtec 250mg Batch 766 contains Vildagliptin. Premium quality medicine.",477,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Vildagliptin","Swastik Pharma Labs",572,16,false
"prod_767","Zyrtec 650mg Batch 767","Zyrtec 650mg Batch 767 contains Sitagliptin. Premium quality medicine.",327,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Sitagliptin","Swastik Pharma Labs",392,19,true
"prod_768","Crocin 20mg Batch 768","Crocin 20mg Batch 768 contains Metformin. Premium quality medicine.",289,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",346,18,true
"prod_769","Zerodol 100mg Batch 769","Zerodol 100mg Batch 769 contains Teneligliptin. Premium quality medicine.",50,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Teneligliptin","Swastik Pharma Labs",60,21,false
"prod_770","Brufen 40mg Batch 770","Brufen 40mg Batch 770 contains Metformin. Premium quality medicine.",710,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Metformin","Swastik Pharma Labs",852,9,false
"prod_771","Dynapar 10mg Batch 771","Dynapar 10mg Batch 771 contains Metformin. Premium quality medicine.",535,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Metformin","Swastik Pharma Labs",642,1,false
"prod_772","Pan 20mg Batch 772","Pan 20mg Batch 772 contains Paracetamol. Premium quality medicine.",641,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Paracetamol","Swastik Pharma Labs",769,6,true
"prod_773","Acenac 650mg Batch 773","Acenac 650mg Batch 773 contains Metformin. Premium quality medicine.",802,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",962,7,true
"prod_774","Crocin 40mg Batch 774","Crocin 40mg Batch 774 contains Ibuprofen. Premium quality medicine.",205,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Ibuprofen","Swastik Pharma Labs",246,15,true
"prod_775","Crocin 650mg Batch 775","Crocin 650mg Batch 775 contains Azithromycin. Premium quality medicine.",817,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Azithromycin","Swastik Pharma Labs",980,22,false
"prod_776","Crocin 20mg Batch 776","Crocin 20mg Batch 776 contains Vildagliptin. Premium quality medicine.",397,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",476,4,true
"prod_777","Cetzine 100mg Batch 777","Cetzine 100mg Batch 777 contains Amoxicillin. Premium quality medicine.",221,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Amoxicillin","Swastik Pharma Labs",265,5,true
"prod_778","Zerodol 400mg Batch 778","Zerodol 400mg Batch 778 contains Metformin. Premium quality medicine.",271,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Metformin","Swastik Pharma Labs",325,12,false
"prod_779","Hifenac 100mg Batch 779","Hifenac 100mg Batch 779 contains Diclofenac. Premium quality medicine.",771,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",925,6,true
"prod_780","Voveran 20mg Batch 780","Voveran 20mg Batch 780 contains Cefixime. Premium quality medicine.",814,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cefixime","Swastik Pharma Labs",976,22,true
"prod_781","Cetzine 20mg Batch 781","Cetzine 20mg Batch 781 contains Pantoprazole. Premium quality medicine.",368,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Pantoprazole","Swastik Pharma Labs",441,9,true
"prod_782","Pan 20mg Batch 782","Pan 20mg Batch 782 contains Dapagliflozin. Premium quality medicine.",113,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Dapagliflozin","Swastik Pharma Labs",135,19,true
"prod_783","Combiflam 20mg Batch 783","Combiflam 20mg Batch 783 contains Sitagliptin. Premium quality medicine.",166,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Sitagliptin","Swastik Pharma Labs",199,11,false
"prod_784","Zerodol 20mg Batch 784","Zerodol 20mg Batch 784 contains Azithromycin. Premium quality medicine.",37,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Azithromycin","Swastik Pharma Labs",44,11,false
"prod_785","Dynapar 400mg Batch 785","Dynapar 400mg Batch 785 contains Sitagliptin. Premium quality medicine.",48,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Sitagliptin","Swastik Pharma Labs",57,7,true
"prod_786","Dolo 250mg Batch 786","Dolo 250mg Batch 786 contains Metformin. Premium quality medicine.",46,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",55,4,true
"prod_787","Pantocid 40mg Batch 787","Pantocid 40mg Batch 787 contains Diclofenac. Premium quality medicine.",549,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",658,22,true
"prod_788","Dolo 500mg Batch 788","Dolo 500mg Batch 788 contains Diclofenac. Premium quality medicine.",265,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Diclofenac","Swastik Pharma Labs",318,23,true
"prod_789","Hifenac 100mg Batch 789","Hifenac 100mg Batch 789 contains Sitagliptin. Premium quality medicine.",816,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Sitagliptin","Swastik Pharma Labs",979,18,true
"prod_790","Dolo 100mg Batch 790","Dolo 100mg Batch 790 contains Paracetamol. Premium quality medicine.",253,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Paracetamol","Swastik Pharma Labs",303,11,true
"prod_791","Dynapar 200mg Batch 791","Dynapar 200mg Batch 791 contains Aceclofenac. Premium quality medicine.",343,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",411,16,false
"prod_792","Cetzine 40mg Batch 792","Cetzine 40mg Batch 792 contains Ibuprofen. Premium quality medicine.",358,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Ibuprofen","Swastik Pharma Labs",429,3,false
"prod_793","Dynapar 500mg Batch 793","Dynapar 500mg Batch 793 contains Teneligliptin. Premium quality medicine.",427,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Teneligliptin","Swastik Pharma Labs",512,20,false
"prod_794","Brufen 250mg Batch 794","Brufen 250mg Batch 794 contains Metformin. Premium quality medicine.",328,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Metformin","Swastik Pharma Labs",393,10,false
"prod_795","Zyrtec 40mg Batch 795","Zyrtec 40mg Batch 795 contains Cefixime. Premium quality medicine.",625,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Cefixime","Swastik Pharma Labs",750,3,true
"prod_796","Pantocid 650mg Batch 796","Pantocid 650mg Batch 796 contains Vildagliptin. Premium quality medicine.",755,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Vildagliptin","Swastik Pharma Labs",906,2,true
"prod_797","Zyrtec 20mg Batch 797","Zyrtec 20mg Batch 797 contains Pantoprazole. Premium quality medicine.",209,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Pantoprazole","Swastik Pharma Labs",250,10,false
"prod_798","Hifenac 200mg Batch 798","Hifenac 200mg Batch 798 contains Sitagliptin. Premium quality medicine.",558,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Sitagliptin","Swastik Pharma Labs",669,8,true
"prod_799","Dynapar 40mg Batch 799","Dynapar 40mg Batch 799 contains Ibuprofen. Premium quality medicine.",216,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Ibuprofen","Swastik Pharma Labs",259,3,true
"prod_800","Pan 10mg Batch 800","Pan 10mg Batch 800 contains Aceclofenac. Premium quality medicine.",516,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",619,14,false
"prod_801","Calpol 200mg Batch 801","Calpol 200mg Batch 801 contains Cefixime. Premium quality medicine.",134,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Cefixime","Swastik Pharma Labs",160,11,true
"prod_802","Crocin 100mg Batch 802","Crocin 100mg Batch 802 contains Amoxicillin. Premium quality medicine.",463,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Amoxicillin","Swastik Pharma Labs",555,16,true
"prod_803","Crocin 40mg Batch 803","Crocin 40mg Batch 803 contains Amoxicillin. Premium quality medicine.",235,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Amoxicillin","Swastik Pharma Labs",282,3,true
"prod_804","Pan 250mg Batch 804","Pan 250mg Batch 804 contains Aceclofenac. Premium quality medicine.",772,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Aceclofenac","Swastik Pharma Labs",926,5,true
"prod_805","Voveran 250mg Batch 805","Voveran 250mg Batch 805 contains Paracetamol. Premium quality medicine.",336,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Paracetamol","Swastik Pharma Labs",403,18,false
"prod_806","Pan 10mg Batch 806","Pan 10mg Batch 806 contains Cefixime. Premium quality medicine.",793,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",951,14,true
"prod_807","Pan 650mg Batch 807","Pan 650mg Batch 807 contains Metformin. Premium quality medicine.",422,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Metformin","Swastik Pharma Labs",506,10,true
"prod_808","Brufen 20mg Batch 808","Brufen 20mg Batch 808 contains Glimepiride. Premium quality medicine.",214,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Glimepiride","Swastik Pharma Labs",256,0,true
"prod_809","Calpol 20mg Batch 809","Calpol 20mg Batch 809 contains Diclofenac. Premium quality medicine.",474,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",568,17,true
"prod_810","Pantocid 20mg Batch 810","Pantocid 20mg Batch 810 contains Glimepiride. Premium quality medicine.",703,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Glimepiride","Swastik Pharma Labs",843,23,true
"prod_811","Voveran 10mg Batch 811","Voveran 10mg Batch 811 contains Ibuprofen. Premium quality medicine.",295,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Ibuprofen","Swastik Pharma Labs",354,0,true
"prod_812","Dynapar 400mg Batch 812","Dynapar 400mg Batch 812 contains Aceclofenac. Premium quality medicine.",474,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Aceclofenac","Swastik Pharma Labs",568,11,true
"prod_813","Dynapar 400mg Batch 813","Dynapar 400mg Batch 813 contains Teneligliptin. Premium quality medicine.",106,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Teneligliptin","Swastik Pharma Labs",127,1,false
"prod_814","Okacet 400mg Batch 814","Okacet 400mg Batch 814 contains Sitagliptin. Premium quality medicine.",185,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Sitagliptin","Swastik Pharma Labs",222,23,true
"prod_815","Voveran 500mg Batch 815","Voveran 500mg Batch 815 contains Teneligliptin. Premium quality medicine.",427,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Teneligliptin","Swastik Pharma Labs",512,9,true
"prod_816","Dynapar 20mg Batch 816","Dynapar 20mg Batch 816 contains Glimepiride. Premium quality medicine.",404,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Glimepiride","Swastik Pharma Labs",484,14,true
"prod_817","Dynapar 20mg Batch 817","Dynapar 20mg Batch 817 contains Dapagliflozin. Premium quality medicine.",595,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Dapagliflozin","Swastik Pharma Labs",714,20,true
"prod_818","Pan 500mg Batch 818","Pan 500mg Batch 818 contains Ibuprofen. Premium quality medicine.",40,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Ibuprofen","Swastik Pharma Labs",48,15,true
"prod_819","Zerodol 40mg Batch 819","Zerodol 40mg Batch 819 contains Azithromycin. Premium quality medicine.",22,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Azithromycin","Swastik Pharma Labs",26,2,true
"prod_820","Brufen 650mg Batch 820","Brufen 650mg Batch 820 contains Vildagliptin. Premium quality medicine.",752,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Vildagliptin","Swastik Pharma Labs",902,18,false
"prod_821","Dynapar 200mg Batch 821","Dynapar 200mg Batch 821 contains Dapagliflozin. Premium quality medicine.",435,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Dapagliflozin","Swastik Pharma Labs",522,16,true
"prod_822","Pantocid 10mg Batch 822","Pantocid 10mg Batch 822 contains Pantoprazole. Premium quality medicine.",728,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Pantoprazole","Swastik Pharma Labs",873,9,false
"prod_823","Hifenac 200mg Batch 823","Hifenac 200mg Batch 823 contains Paracetamol. Premium quality medicine.",300,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Paracetamol","Swastik Pharma Labs",360,3,true
"prod_824","Okacet 200mg Batch 824","Okacet 200mg Batch 824 contains Cefixime. Premium quality medicine.",516,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",619,17,true
"prod_825","Dynapar 10mg Batch 825","Dynapar 10mg Batch 825 contains Pantoprazole. Premium quality medicine.",88,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Pantoprazole","Swastik Pharma Labs",105,2,true
"prod_826","Zerodol 400mg Batch 826","Zerodol 400mg Batch 826 contains Cetirizine. Premium quality medicine.",211,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cetirizine","Swastik Pharma Labs",253,0,true
"prod_827","Dolo 200mg Batch 827","Dolo 200mg Batch 827 contains Vildagliptin. Premium quality medicine.",637,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Vildagliptin","Swastik Pharma Labs",764,22,false
"prod_828","Hifenac 650mg Batch 828","Hifenac 650mg Batch 828 contains Azithromycin. Premium quality medicine.",160,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Azithromycin","Swastik Pharma Labs",192,16,false
"prod_829","Calpol 200mg Batch 829","Calpol 200mg Batch 829 contains Dapagliflozin. Premium quality medicine.",690,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Dapagliflozin","Swastik Pharma Labs",828,22,false
"prod_830","Calpol 500mg Batch 830","Calpol 500mg Batch 830 contains Metformin. Premium quality medicine.",425,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",510,5,true
"prod_831","Crocin 10mg Batch 831","Crocin 10mg Batch 831 contains Cefixime. Premium quality medicine.",179,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",214,22,true
"prod_832","Dynapar 10mg Batch 832","Dynapar 10mg Batch 832 contains Cetirizine. Premium quality medicine.",643,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cetirizine","Swastik Pharma Labs",771,12,true
"prod_833","Hifenac 250mg Batch 833","Hifenac 250mg Batch 833 contains Ibuprofen. Premium quality medicine.",643,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Ibuprofen","Swastik Pharma Labs",771,0,false
"prod_834","Zerodol 20mg Batch 834","Zerodol 20mg Batch 834 contains Cefixime. Premium quality medicine.",440,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",528,21,true
"prod_835","Calpol 200mg Batch 835","Calpol 200mg Batch 835 contains Teneligliptin. Premium quality medicine.",394,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Teneligliptin","Swastik Pharma Labs",472,4,true
"prod_836","Acenac 400mg Batch 836","Acenac 400mg Batch 836 contains Cetirizine. Premium quality medicine.",421,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cetirizine","Swastik Pharma Labs",505,15,true
"prod_837","Cetzine 40mg Batch 837","Cetzine 40mg Batch 837 contains Pantoprazole. Premium quality medicine.",798,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Pantoprazole","Swastik Pharma Labs",957,10,false
"prod_838","Hifenac 200mg Batch 838","Hifenac 200mg Batch 838 contains Cefixime. Premium quality medicine.",21,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",25,11,true
"prod_839","Dynapar 100mg Batch 839","Dynapar 100mg Batch 839 contains Vildagliptin. Premium quality medicine.",92,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",110,20,true
"prod_840","Zyrtec 250mg Batch 840","Zyrtec 250mg Batch 840 contains Teneligliptin. Premium quality medicine.",221,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Teneligliptin","Swastik Pharma Labs",265,12,false
"prod_841","Voveran 40mg Batch 841","Voveran 40mg Batch 841 contains Pantoprazole. Premium quality medicine.",206,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Pantoprazole","Swastik Pharma Labs",247,2,true
